time,open,high,low,close,volume
2025-01-14T09:00:00Z,0.91530001,0.91619998,0.91500002,0.91600001,0.0
2025-01-14T10:00:00Z,0.91610003,0.91659999,0.91549999,0.91619998,0.0
2025-01-14T11:00:00Z,0.91619998,0.91670001,0.91600001,0.91659999,0.0
2025-01-14T12:00:00Z,0.91659999,0.9174,0.91649997,0.917,0.0
2025-01-14T13:00:00Z,0.917,0.91729999,0.9145,0.9163,0.0
2025-01-14T14:00:00Z,0.91640002,0.917,0.91479999,0.91549999,0.0
2025-01-14T15:00:00Z,0.91549999,0.91659999,0.91439998,0.9145,0.0
2025-01-14T16:00:00Z,0.9145,0.91469997,0.91329998,0.91399997,0.0
2025-01-14T17:00:00Z,0.91399997,0.91509998,0.91390002,0.91420001,0.0
2025-01-14T18:00:00Z,0.91409999,0.91420001,0.91299999,0.9131,0.0
2025-01-14T19:00:00Z,0.91299999,0.91329998,0.91250002,0.9127,0.0
2025-01-14T20:00:00Z,0.9127,0.91280001,0.91219997,0.9127,0.0
2025-01-14T21:00:00Z,0.9127,0.91289997,0.91229999,0.91250002,0.0
2025-01-14T22:00:00Z,0.91250002,0.91320002,0.91219997,0.91259998,0.0
2025-01-14T23:00:00Z,0.91250002,0.91280001,0.91210002,0.91250002,0.0
2025-01-15T00:00:00Z,0.91259998,0.91280001,0.91240001,0.91259998,0.0
2025-01-15T01:00:00Z,0.9127,0.9127,0.91219997,0.91240001,0.0
2025-01-15T02:00:00Z,0.91240001,0.91299999,0.91240001,0.91280001,0.0
2025-01-15T03:00:00Z,0.9127,0.91280001,0.91229999,0.91229999,0.0
2025-01-15T04:00:00Z,0.91240001,0.9127,0.91229999,0.91240001,0.0
2025-01-15T05:00:00Z,0.91240001,0.9127,0.912,0.91259998,0.0
2025-01-15T06:00:00Z,0.9127,0.9127,0.91180003,0.91219997,0.0
2025-01-15T07:00:00Z,0.91219997,0.91250002,0.9113,0.91149998,0.0
2025-01-15T08:00:00Z,0.91149998,0.91250002,0.91100001,0.91210002,0.0
2025-01-15T09:00:00Z,0.91210002,0.91219997,0.91140002,0.91180003,0.0
2025-01-15T10:00:00Z,0.91189998,0.91219997,0.91140002,0.91180003,0.0
