time,open,high,low,close,volume
2025-04-11T23:00:00Z,83373.88,83534.07,83101.95,83380.47,0.0
2025-04-12T00:00:00Z,83379.64,83557.93,83207.18,83337.67,0.0
2025-04-12T01:00:00Z,83337.67,83430.04,83117.32,83190.89,0.0
2025-04-12T02:00:00Z,83190.89,83279.92,82779.23,82779.23,0.0
2025-04-12T03:00:00Z,82778.0,83120.03,82765.26,82950.7,0.0
2025-04-12T04:00:00Z,82949.01,83439.93,82831.18,83179.3,0.0
2025-04-12T05:00:00Z,83182.26,83481.61,83155.48,83308.21,0.0
2025-04-12T06:00:00Z,83308.21,83757.73,83308.21,83534.74,0.0
2025-04-12T07:00:00Z,83534.75,83805.51,83460.9,83699.25,0.0
2025-04-12T08:00:00Z,83699.25,83999.53,83459.71,83582.37,0.0
2025-04-12T09:00:00Z,83582.34,83749.61,83394.1,83518.23,0.0
2025-04-12T10:00:00Z,83518.23,83542.08,83269.48,83398.67,0.0
2025-04-12T11:00:00Z,83400.37,83616.33,83393.9,83496.35,0.0
2025-04-12T12:00:00Z,83496.35,83900.0,83446.18,83797.88,0.0
2025-04-12T13:00:00Z,83806.12,84651.46,83538.84,84427.26,0.0
2025-04-12T14:00:00Z,84426.79,85229.3,84271.37,84802.79,0.0
2025-04-12T15:00:00Z,84808.6,85384.64,84617.9,84986.86,0.0
2025-04-12T16:00:00Z,84986.84,85187.38,84542.61,84630.17,0.0
2025-04-12T17:00:00Z,84613.65,84847.95,84400.01,84738.49,0.0
2025-04-12T18:00:00Z,84738.48,85193.6,84725.12,85160.22,0.0
2025-04-12T19:00:00Z,85160.22,85271.0,84819.98,84929.59,0.0
2025-04-12T20:00:00Z,84929.56,85909.97,84867.61,85504.95,0.0
2025-04-12T21:00:00Z,85504.94,85568.44,85249.98,85361.24,0.0
2025-04-12T22:00:00Z,85360.34,85706.13,85315.24,85328.87,0.0
2025-04-12T23:00:00Z,85328.87,85421.66,85158.52,85271.01,0.0
2025-04-13T00:00:00Z,85271.02,85566.19,85007.25,85494.97,0.0
2025-04-13T01:00:00Z,85494.97,86092.99,85125.05,85249.59,0.0
2025-04-13T02:00:00Z,85242.62,85412.93,84719.76,85264.82,0.0
2025-04-13T03:00:00Z,85271.53,85699.99,85219.12,85407.47,0.0
2025-04-13T04:00:00Z,85407.49,85417.17,84470.04,84602.2,0.0
2025-04-13T05:00:00Z,84602.2,84789.42,84385.0,84500.57,0.0
2025-04-13T06:00:00Z,84502.96,84834.64,84429.23,84593.93,0.0
2025-04-13T07:00:00Z,84591.22,84767.84,84401.1,84407.53,0.0
2025-04-13T08:00:00Z,84407.69,84679.53,84260.48,84648.19,0.0
2025-04-13T09:00:00Z,84651.79,84925.29,84478.56,84888.91,0.0
2025-04-13T10:00:00Z,84891.99,84937.63,84484.94,84673.01,0.0
2025-04-13T11:00:00Z,84673.01,84755.56,84192.19,84509.34,0.0
2025-04-13T12:00:00Z,84509.34,84673.29,84220.89,84437.48,0.0
2025-04-13T13:00:00Z,84437.62,84586.65,83443.33,83569.52,0.0
2025-04-13T14:00:00Z,83569.53,84139.97,83450.45,84061.67,0.0
2025-04-13T15:00:00Z,84061.68,84061.68,83630.94,83820.58,0.0
2025-04-13T16:00:00Z,83820.59,84408.47,83803.95,84199.62,0.0
2025-04-13T17:00:00Z,84199.63,84992.16,84165.86,84742.45,0.0
2025-04-13T18:00:00Z,84737.77,84934.7,84501.53,84707.18,0.0
2025-04-13T19:00:00Z,84707.2,84711.49,83039.6,83972.84,0.0
2025-04-13T20:00:00Z,83972.84,84422.0,83100.0,83487.64,0.0
2025-04-13T21:00:00Z,83481.3,83792.57,83010.0,83574.17,0.0
2025-04-13T22:00:00Z,83576.38,83865.07,83138.8,83312.1,0.0
2025-04-13T23:00:00Z,83312.1,83822.57,83146.85,83733.07,0.0
2025-04-14T00:00:00Z,83733.07,85113.69,83655.27,84306.49,0.0
2025-04-14T01:00:00Z,84306.5,84648.73,84051.02,84209.03,0.0
2025-04-14T02:00:00Z,84209.04,85500.0,84008.16,85100.99,0.0
2025-04-14T03:00:00Z,85100.98,85123.61,84425.93,84546.56,0.0
2025-04-14T04:00:00Z,84542.06,85088.53,84387.08,84849.82,0.0
2025-04-14T05:00:00Z,84849.82,84985.0,84318.11,84560.85,0.0
2025-04-14T06:00:00Z,84560.84,84631.36,84252.52,84604.53,0.0
2025-04-14T07:00:00Z,84604.51,84769.69,84180.0,84567.48,0.0
2025-04-14T08:00:00Z,84567.48,84952.78,84425.02,84752.4,0.0
2025-04-14T09:00:00Z,84752.43,84900.0,84234.65,84426.33,0.0
2025-04-14T10:00:00Z,84426.34,84820.0,84288.4,84645.49,0.0
2025-04-14T11:00:00Z,84645.49,84956.58,84482.33,84917.14,0.0
2025-04-14T12:00:00Z,84917.89,85223.16,84742.61,85136.8,0.0
2025-04-14T13:00:00Z,85133.84,85274.11,84048.96,84366.38,0.0
2025-04-14T14:00:00Z,84362.09,85818.06,84255.76,85431.75,0.0
2025-04-14T15:00:00Z,85431.75,85475.02,83696.65,84095.53,0.0
2025-04-14T16:00:00Z,84094.74,84683.4,83839.0,84342.77,0.0
2025-04-14T17:00:00Z,84343.12,84902.02,84201.6,84876.95,0.0
2025-04-14T18:00:00Z,84868.07,85084.13,84691.1,84986.39,0.0
2025-04-14T19:00:00Z,84986.39,85227.78,84772.54,84918.89,0.0
2025-04-14T20:00:00Z,84929.72,84982.25,84537.48,84853.69,0.0
2025-04-14T21:00:00Z,84849.79,84973.56,84438.23,84710.42,0.0
2025-04-14T22:00:00Z,84710.42,84759.76,84425.94,84503.16,0.0
2025-04-14T23:00:00Z,84503.15,84777.47,84420.01,84590.36,0.0
2025-04-15T00:00:00Z,84590.36,84940.33,84345.03,84908.73,0.0
2025-04-15T01:00:00Z,84913.89,85127.6,84532.63,84978.08,0.0
2025-04-15T02:00:00Z,84979.98,85291.4,84686.2,85225.18,0.0
2025-04-15T03:00:00Z,85220.24,85405.99,85064.85,85369.75,0.0
2025-04-15T04:00:00Z,85369.75,85504.55,85138.55,85478.51,0.0
2025-04-15T05:00:00Z,85478.51,85866.26,85471.23,85522.69,0.0
2025-04-15T06:00:00Z,85525.61,85681.84,85336.6,85378.47,0.0
2025-04-15T07:00:00Z,85380.63,85784.79,85380.63,85747.04,0.0
2025-04-15T08:00:00Z,85744.3,85992.21,85668.47,85841.24,0.0
2025-04-15T09:00:00Z,85841.22,85977.04,85584.89,85975.72,0.0
2025-04-15T10:00:00Z,85977.03,85997.35,85427.51,85635.19,0.0
2025-04-15T11:00:00Z,85637.79,85672.92,85333.72,85582.16,0.0
2025-04-15T12:00:00Z,85582.15,85826.63,85434.28,85818.54,0.0
2025-04-15T13:00:00Z,85813.86,86491.4,85513.27,85592.96,0.0
2025-04-15T14:00:00Z,85594.3,85994.19,84842.03,85149.01,0.0
2025-04-15T15:00:00Z,85150.05,85392.88,84628.43,84916.68,0.0
2025-04-15T16:00:00Z,84916.65,85158.14,84772.63,84857.39,0.0
2025-04-15T17:00:00Z,84857.39,85014.62,84425.18,84493.2,0.0
2025-04-15T18:00:00Z,84484.76,84615.79,84149.66,84197.03,0.0
2025-04-15T19:00:00Z,84197.8,84230.99,83874.75,83983.6,0.0
2025-04-15T20:00:00Z,83983.6,84200.0,83800.01,84018.29,0.0
2025-04-15T21:00:00Z,84026.66,84241.19,83874.17,84180.71,0.0
2025-04-15T22:00:00Z,84180.7,84183.84,83667.02,83835.09,0.0
2025-04-15T23:00:00Z,83835.09,83859.66,83592.77,83629.78,0.0
2025-04-16T00:00:00Z,83622.52,83687.63,83124.24,83135.44,0.0
2025-04-16T01:00:00Z,83135.3,83653.46,83088.02,83627.16,0.0
2025-04-16T02:00:00Z,83628.55,83919.96,83579.37,83888.89,0.0
2025-04-16T03:00:00Z,83888.9,83946.7,83650.0,83681.4,0.0
2025-04-16T04:00:00Z,83681.4,83785.5,83366.25,83581.15,0.0
2025-04-16T05:00:00Z,83582.08,83814.06,83209.52,83352.63,0.0
2025-04-16T06:00:00Z,83352.65,83719.79,83260.92,83638.98,0.0
2025-04-16T07:00:00Z,83651.83,83759.59,83298.77,83349.86,0.0
2025-04-16T08:00:00Z,83361.5,84104.81,83127.07,83736.62,0.0
2025-04-16T09:00:00Z,83736.63,83943.68,83588.01,83592.66,0.0
2025-04-16T10:00:00Z,83592.66,83994.59,83563.08,83944.82,0.0
2025-04-16T11:00:00Z,83936.99,84129.8,83775.02,84039.82,0.0
2025-04-16T12:00:00Z,84046.79,84269.56,83722.66,83751.92,0.0
2025-04-16T13:00:00Z,83751.92,84201.67,83480.25,83732.31,0.0
2025-04-16T14:00:00Z,83722.63,84865.0,83700.98,84602.02,0.0
2025-04-16T15:00:00Z,84602.01,85272.61,84500.0,84858.7,0.0
2025-04-16T16:00:00Z,84868.35,85245.28,84715.88,85055.27,0.0
2025-04-16T17:00:00Z,85055.26,85526.4,83250.0,83285.5,0.0
2025-04-16T18:00:00Z,83285.51,84487.18,83250.01,84033.99,0.0
2025-04-16T19:00:00Z,84034.0,84497.0,83797.95,84338.62,0.0
2025-04-16T20:00:00Z,84325.87,84658.69,84238.14,84311.16,0.0
2025-04-16T21:00:00Z,84312.25,84687.67,84263.08,84553.8,0.0
2025-04-16T22:00:00Z,84559.27,84604.86,84303.25,84467.88,0.0
2025-04-16T23:00:00Z,84467.88,84498.95,84015.98,84028.72,0.0
2025-04-17T00:00:00Z,84028.71,84221.74,83924.19,84214.54,0.0
2025-04-17T01:00:00Z,84209.92,84500.0,84103.1,84339.36,0.0
2025-04-17T02:00:00Z,84339.36,84339.36,84028.41,84259.64,0.0
2025-04-17T03:00:00Z,84259.64,84297.62,83795.38,84000.61,0.0
2025-04-17T04:00:00Z,84000.6,84197.47,83903.31,84158.23,0.0
2025-04-17T05:00:00Z,84158.23,84499.0,84093.61,84395.09,0.0
2025-04-17T06:00:00Z,84395.1,84870.52,84301.78,84777.48,0.0
2025-04-17T07:00:00Z,84777.39,85044.22,84593.0,84670.31,0.0
2025-04-17T08:00:00Z,84670.31,84778.84,84395.2,84452.37,0.0
2025-04-17T09:00:00Z,84452.39,84517.11,84333.01,84462.12,0.0
2025-04-17T10:00:00Z,84462.12,84501.23,84166.14,84370.03,0.0
2025-04-17T11:00:00Z,84370.01,84750.02,84268.57,84565.44,0.0
2025-04-17T12:00:00Z,84559.64,84864.64,84556.46,84762.03,0.0
2025-04-17T13:00:00Z,84762.03,84769.97,84302.4,84461.87,0.0
2025-04-17T14:00:00Z,84461.86,84461.86,83711.69,84082.25,0.0
2025-04-17T15:00:00Z,84082.25,84700.0,84082.25,84536.49,0.0
2025-04-17T16:00:00Z,84536.49,85094.91,84394.66,84936.74,0.0
2025-04-17T17:00:00Z,84927.78,85221.0,84776.31,85113.08,0.0
2025-04-17T18:00:00Z,85111.58,85494.94,84897.05,84917.74,0.0
2025-04-17T19:00:00Z,84917.74,85136.49,84520.14,84860.31,0.0
2025-04-17T20:00:00Z,84860.04,85183.74,84859.93,85148.71,0.0
2025-04-17T21:00:00Z,85153.53,85156.99,84904.36,85066.25,0.0
2025-04-17T22:00:00Z,85066.24,85109.18,84733.01,84749.58,0.0
2025-04-17T23:00:00Z,84742.91,85029.29,84742.91,84961.97,0.0
2025-04-18T00:00:00Z,84961.97,85035.07,84734.6,84832.66,0.0
2025-04-18T01:00:00Z,84832.65,85150.94,84832.65,84939.41,0.0
2025-04-18T02:00:00Z,84939.4,84992.5,84814.97,84897.24,0.0
2025-04-18T03:00:00Z,84904.68,84911.17,84745.63,84844.67,0.0
2025-04-18T04:00:00Z,84844.67,84857.07,84595.08,84679.28,0.0
2025-04-18T05:00:00Z,84679.27,84751.85,84513.58,84745.85,0.0
2025-04-18T06:00:00Z,84745.86,84783.16,84586.01,84722.99,0.0
2025-04-18T07:00:00Z,84724.96,84735.87,84408.43,84657.73,0.0
2025-04-18T08:00:00Z,84659.2,84766.95,84600.61,84640.19,0.0
2025-04-18T09:00:00Z,84642.93,84642.94,84507.3,84539.86,0.0
2025-04-18T10:00:00Z,84539.85,84653.27,84473.27,84523.47,0.0
2025-04-18T11:00:00Z,84523.46,84670.1,84461.42,84662.41,0.0
2025-04-18T12:00:00Z,84662.39,84764.74,84559.35,84632.88,0.0
2025-04-18T13:00:00Z,84632.89,84632.9,84464.98,84561.97,0.0
2025-04-18T14:00:00Z,84561.97,84616.53,84357.0,84583.03,0.0
2025-04-18T15:00:00Z,84583.03,84607.59,84323.4,84367.82,0.0
2025-04-18T16:00:00Z,84367.82,84539.0,84287.06,84481.23,0.0
2025-04-18T17:00:00Z,84476.55,84604.99,84375.0,84559.22,0.0
2025-04-18T18:00:00Z,84559.22,84643.78,84496.0,84610.21,0.0
2025-04-18T19:00:00Z,84610.21,84632.05,84495.01,84555.94,0.0
2025-04-18T20:00:00Z,84555.93,84621.57,84450.33,84504.47,0.0
2025-04-18T21:00:00Z,84504.47,84680.37,84470.24,84621.54,0.0
2025-04-18T22:00:00Z,84621.81,84640.56,84419.11,84521.17,0.0
2025-04-18T23:00:00Z,84521.16,84521.16,84335.56,84466.47,0.0
2025-04-19T00:00:00Z,84466.47,84485.5,84353.45,84431.63,0.0
2025-04-19T01:00:00Z,84431.63,84597.54,84417.02,84537.11,0.0
2025-04-19T02:00:00Z,84537.11,84797.2,84492.79,84782.45,0.0
2025-04-19T03:00:00Z,84790.25,84970.66,84770.0,84875.52,0.0
2025-04-19T04:00:00Z,84875.53,85250.0,84870.77,85014.2,0.0
2025-04-19T05:00:00Z,85014.2,85190.05,84997.0,85087.1,0.0
2025-04-19T06:00:00Z,85087.1,85108.01,84889.9,84921.14,0.0
2025-04-19T07:00:00Z,84921.13,85249.45,84914.28,85214.06,0.0
2025-04-19T08:00:00Z,85214.06,85379.0,85105.76,85308.62,0.0
2025-04-19T09:00:00Z,85302.64,85442.05,85220.57,85336.41,0.0
2025-04-19T10:00:00Z,85336.41,85357.01,85153.75,85253.31,0.0
2025-04-19T11:00:00Z,85251.97,85291.52,85121.8,85218.88,0.0
2025-04-19T12:00:00Z,85218.89,85328.49,85194.03,85289.48,0.0
2025-04-19T13:00:00Z,85289.5,85491.14,85200.0,85470.69,0.0
2025-04-19T14:00:00Z,85470.68,85496.39,85350.04,85405.0,0.0
2025-04-19T15:00:00Z,85405.26,85625.0,85032.6,85184.2,0.0
2025-04-19T16:00:00Z,85182.62,85318.48,84700.0,84846.41,0.0
2025-04-19T17:00:00Z,84836.11,85236.39,84817.07,85227.65,0.0
2025-04-19T18:00:00Z,85227.64,85327.13,85118.46,85133.71,0.0
2025-04-19T19:00:00Z,85133.71,85196.95,85031.22,85078.6,0.0
2025-04-19T20:00:00Z,85078.95,85263.63,85001.52,85177.25,0.0
2025-04-19T21:00:00Z,85177.25,85368.11,85170.28,85332.31,0.0
2025-04-19T22:00:00Z,85332.28,85350.0,85201.59,85248.43,0.0
2025-04-19T23:00:00Z,85248.94,85257.6,85050.01,85074.99,0.0
2025-04-20T00:00:00Z,85074.59,85225.01,85035.36,85156.45,0.0
2025-04-20T01:00:00Z,85161.0,85318.97,85125.81,85316.55,0.0
2025-04-20T02:00:00Z,85315.96,85319.21,85198.32,85232.03,0.0
2025-04-20T03:00:00Z,85232.03,85267.57,85109.87,85159.92,0.0
2025-04-20T04:00:00Z,85161.19,85251.59,85101.95,85182.31,0.0
2025-04-20T05:00:00Z,85182.31,85196.21,85087.95,85087.96,0.0
2025-04-20T06:00:00Z,85087.96,85163.4,84857.0,84964.88,0.0
2025-04-20T07:00:00Z,84964.88,84964.88,84672.16,84784.25,0.0
2025-04-20T08:00:00Z,84784.25,84793.75,84617.91,84648.38,0.0
2025-04-20T09:00:00Z,84648.38,84653.0,84457.0,84538.5,0.0
2025-04-20T10:00:00Z,84538.5,84538.5,84001.0,84176.29,0.0
2025-04-20T11:00:00Z,84176.29,84259.57,83972.82,84135.23,0.0
2025-04-20T12:00:00Z,84135.17,84514.11,84104.16,84369.0,0.0
2025-04-20T13:00:00Z,84369.76,84471.07,84157.95,84314.07,0.0
2025-04-20T14:00:00Z,84314.07,84674.72,84257.56,84629.37,0.0
2025-04-20T15:00:00Z,84629.37,84631.84,84308.48,84350.02,0.0
2025-04-20T16:00:00Z,84350.02,84630.7,84274.44,84608.7,0.0
2025-04-20T17:00:00Z,84609.61,84622.71,84452.71,84582.79,0.0
2025-04-20T18:00:00Z,84582.78,84642.66,84465.06,84576.32,0.0
2025-04-20T19:00:00Z,84576.33,84663.76,84518.68,84643.3,0.0
2025-04-20T20:00:00Z,84643.32,85244.0,84608.32,85122.97,0.0
2025-04-20T21:00:00Z,85122.99,85233.97,84901.85,85001.63,0.0
2025-04-20T22:00:00Z,85001.63,85032.98,84661.18,84829.61,0.0
2025-04-20T23:00:00Z,84828.8,85298.25,84828.66,85177.34,0.0
2025-04-21T00:00:00Z,85177.33,87000.0,85135.98,86622.93,0.0
2025-04-21T01:00:00Z,86622.92,87450.0,86622.92,87284.69,0.0
2025-04-21T02:00:00Z,87284.7,87661.07,87139.21,87357.49,0.0
2025-04-21T03:00:00Z,87357.49,87661.07,87160.61,87206.28,0.0
2025-04-21T04:00:00Z,87206.29,87390.02,87052.2,87349.2,0.0
2025-04-21T05:00:00Z,87349.21,87738.76,87332.49,87548.32,0.0
2025-04-21T06:00:00Z,87548.32,87699.74,87374.9,87526.8,0.0
2025-04-21T07:00:00Z,87521.2,87624.8,87350.01,87432.69,0.0
2025-04-21T08:00:00Z,87432.69,87724.11,87420.01,87577.9,0.0
2025-04-21T09:00:00Z,87577.9,87799.97,87300.03,87512.36,0.0
2025-04-21T10:00:00Z,87512.39,87586.9,87250.0,87348.92,0.0
2025-04-21T11:00:00Z,87348.91,87361.94,86636.54,86982.49,0.0
2025-04-21T12:00:00Z,86982.48,87555.0,86973.65,87051.78,0.0
2025-04-21T13:00:00Z,87051.75,87599.23,86795.38,87051.53,0.0
2025-04-21T14:00:00Z,87044.39,88575.62,86958.92,88288.03,0.0
2025-04-21T15:00:00Z,88273.56,88472.0,87961.12,88093.5,0.0
2025-04-21T16:00:00Z,88089.17,88315.67,87039.54,87195.83,0.0
2025-04-21T17:00:00Z,87189.88,87347.17,86373.09,86869.28,0.0
2025-04-21T18:00:00Z,86862.33,87068.52,86640.33,86793.72,0.0
2025-04-21T19:00:00Z,86794.01,87491.25,86725.54,87416.85,0.0
2025-04-21T20:00:00Z,87416.85,87433.36,87140.23,87376.68,0.0
2025-04-21T21:00:00Z,87373.06,87394.51,86893.36,87275.14,0.0
2025-04-21T22:00:00Z,87275.14,87289.04,86933.33,87178.41,0.0
2025-04-21T23:00:00Z,87177.53,87631.85,87025.03,87522.07,0.0
2025-04-22T00:00:00Z,87513.53,87731.86,87077.17,87706.45,0.0
2025-04-22T01:00:00Z,87706.45,88872.41,87502.94,88399.94,0.0
2025-04-22T02:00:00Z,88399.93,88700.0,87908.6,88186.05,0.0
2025-04-22T03:00:00Z,88186.07,88291.0,87840.35,88169.95,0.0
2025-04-22T04:00:00Z,88159.64,88387.92,88034.23,88061.51,0.0
2025-04-22T05:00:00Z,88053.24,88421.0,87972.4,88395.59,0.0
2025-04-22T06:00:00Z,88394.73,88462.18,87990.36,88253.83,0.0
2025-04-22T07:00:00Z,88248.7,88499.92,88164.62,88485.65,0.0
2025-04-22T08:00:00Z,88485.64,88691.99,88333.93,88422.32,0.0
2025-04-22T09:00:00Z,88419.04,88615.68,88319.86,88583.53,0.0
2025-04-22T10:00:00Z,88583.53,88609.75,88233.13,88511.81,0.0
2025-04-22T11:00:00Z,88510.73,88700.0,88484.78,88626.65,0.0
2025-04-22T12:00:00Z,88626.65,89250.0,88494.47,89015.52,0.0
2025-04-22T13:00:00Z,89015.52,90541.74,88964.0,90286.02,0.0
2025-04-22T14:00:00Z,90286.03,91080.9,90079.89,90855.55,0.0
2025-04-22T15:00:00Z,90855.54,91594.4,90449.33,91031.65,0.0
2025-04-22T16:00:00Z,91027.62,91156.11,90697.47,90749.93,0.0
2025-04-22T17:00:00Z,90749.93,91584.18,90728.03,91493.67,0.0
2025-04-22T18:00:00Z,91493.67,91750.0,91215.01,91583.05,0.0
2025-04-22T19:00:00Z,91583.05,91781.4,91000.22,91497.04,0.0
2025-04-22T20:00:00Z,91497.04,91611.63,91124.6,91173.93,0.0
2025-04-22T21:00:00Z,91173.93,93952.62,91116.85,93065.54,0.0
2025-04-22T22:00:00Z,93070.78,93401.69,92509.63,92830.59,0.0
2025-04-22T23:00:00Z,92830.6,93896.0,92830.6,93489.1,0.0
2025-04-23T00:00:00Z,93486.57,93929.4,92835.1,92939.25,0.0
2025-04-23T01:00:00Z,92941.88,93535.54,92622.69,92670.9,0.0
2025-04-23T02:00:00Z,92670.29,93279.26,92622.58,92893.96,0.0
2025-04-23T03:00:00Z,92893.54,93247.5,92720.94,93190.48,0.0
2025-04-23T04:00:00Z,93190.48,93725.12,93058.29,93700.12,0.0
2025-04-23T05:00:00Z,93700.13,93700.13,93317.55,93509.89,0.0
2025-04-23T06:00:00Z,93509.89,93900.0,93449.05,93655.87,0.0
2025-04-23T07:00:00Z,93658.45,94273.48,93507.39,94152.05,0.0
2025-04-23T08:00:00Z,94152.05,94500.0,93939.21,94307.98,0.0
2025-04-23T09:00:00Z,94307.92,94415.55,93910.25,93918.94,0.0
2025-04-23T10:00:00Z,93918.93,93929.99,93368.88,93758.46,0.0
2025-04-23T11:00:00Z,93758.45,93817.17,93327.75,93485.87,0.0
2025-04-23T12:00:00Z,93485.86,93899.99,93440.94,93779.06,0.0
2025-04-23T13:00:00Z,93777.78,94686.0,92901.49,93066.97,0.0
2025-04-23T14:00:00Z,93059.62,93713.43,92700.01,92951.94,0.0
2025-04-23T15:00:00Z,92967.41,93268.16,91902.19,93223.12,0.0
2025-04-23T16:00:00Z,93223.13,93799.37,92914.96,93667.0,0.0
2025-04-23T17:00:00Z,93660.57,93992.25,93467.42,93928.56,0.0
2025-04-23T18:00:00Z,93925.05,94276.48,93642.82,93642.82,0.0
2025-04-23T19:00:00Z,93656.45,93704.68,93001.0,93558.79,0.0
2025-04-23T20:00:00Z,93558.77,93944.92,93526.14,93690.65,0.0
2025-04-23T21:00:00Z,93690.65,93969.22,93316.42,93526.82,0.0
2025-04-23T22:00:00Z,93532.52,93836.0,93281.88,93836.0,0.0
2025-04-23T23:00:00Z,93835.99,93898.99,93571.2,93740.92,0.0
2025-04-24T00:00:00Z,93740.93,93843.15,93293.67,93418.35,0.0
2025-04-24T01:00:00Z,93414.91,93665.52,93100.01,93528.76,0.0
2025-04-24T02:00:00Z,93528.76,93669.79,93070.84,93139.26,0.0
2025-04-24T03:00:00Z,93139.27,93370.81,92652.07,92697.64,0.0
2025-04-24T04:00:00Z,92697.65,92869.4,92400.01,92773.23,0.0
2025-04-24T05:00:00Z,92773.23,92924.19,92542.89,92608.14,0.0
2025-04-24T06:00:00Z,92608.16,92697.94,92277.51,92417.79,0.0
2025-04-24T07:00:00Z,92417.79,92663.09,92110.0,92220.97,0.0
2025-04-24T08:00:00Z,92222.35,92383.53,91685.18,92040.04,0.0
2025-04-24T09:00:00Z,92043.0,92578.13,91988.06,92487.7,0.0
2025-04-24T10:00:00Z,92487.78,92681.26,92376.7,92571.72,0.0
2025-04-24T11:00:00Z,92571.72,92668.6,92292.02,92648.58,0.0
2025-04-24T12:00:00Z,92648.58,92841.73,92450.03,92818.56,0.0
2025-04-24T13:00:00Z,92818.55,93055.08,92605.62,92867.47,0.0
2025-04-24T14:00:00Z,92867.46,93452.55,92658.67,93145.64,0.0
2025-04-24T15:00:00Z,93147.17,93526.09,93050.0,93247.4,0.0
2025-04-24T16:00:00Z,93247.42,93655.56,93247.42,93401.73,0.0
2025-04-24T17:00:00Z,93401.74,93491.33,92715.68,93052.33,0.0
2025-04-24T18:00:00Z,93050.41,93510.64,93036.75,93423.06,0.0
2025-04-24T19:00:00Z,93423.07,93769.05,93235.93,93618.4,0.0
2025-04-24T20:00:00Z,93618.39,93752.05,93349.99,93459.86,0.0
2025-04-24T21:00:00Z,93447.49,93637.28,93089.04,93400.02,0.0
2025-04-24T22:00:00Z,93400.02,93649.25,93332.47,93485.17,0.0
2025-04-24T23:00:00Z,93485.17,94061.02,93422.52,94021.96,0.0
2025-04-25T00:00:00Z,94021.97,94061.9,93563.19,93950.55,0.0
2025-04-25T01:00:00Z,93950.55,94499.52,93650.07,93701.78,0.0
2025-04-25T02:00:00Z,93701.78,93924.86,92916.77,93031.09,0.0
2025-04-25T03:00:00Z,93030.71,93427.53,92880.01,93348.18,0.0
2025-04-25T04:00:00Z,93342.19,93536.2,93062.94,93084.78,0.0
2025-04-25T05:00:00Z,93085.85,93462.61,93040.97,93235.55,0.0
2025-04-25T06:00:00Z,93235.55,93650.0,93225.06,93580.86,0.0
2025-04-25T07:00:00Z,93580.88,93928.66,93533.34,93820.2,0.0
