time,open,high,low,close,volume
2025-02-10T14:00:00Z,2901.060059,2909.26001,2896.6001,2908.68994,0.0
2025-02-10T15:00:00Z,2908.70996,2911.43994,2904.6001,2909.080078,0.0
2025-02-10T16:00:00Z,2909.20996,2910.31006,2899.26001,2901.080078,0.0
2025-02-10T17:00:00Z,2901.1001,2904.45996,2896.68994,2903.34009,0.0
2025-02-10T18:00:00Z,2903.3999,2906.97998,2900.95996,2905.19995,0.0
2025-02-10T19:00:00Z,2905.20996,2906.71997,2902.70996,2904.41992,0.0
2025-02-10T20:00:00Z,2904.44995,2907.72998,2903.02002,2907.52002,0.0
2025-02-10T21:00:00Z,2906.93994,2908.26001,2905.37988,2907.96997,0.0
2025-02-10T23:00:00Z,2908.38989,2921.69995,2908.38989,2917.8999,0.0
2025-02-11T00:00:00Z,2917.95996,2925.02002,2916.47998,2922.62988,0.0
2025-02-11T01:00:00Z,2922.97998,2936.11011,2919.79004,2934.1001,0.0
2025-02-11T02:00:00Z,2934.060059,2942.68994,2906.16992,2919.21997,0.0
2025-02-11T03:00:00Z,2918.92993,2925.83008,2911.75,2919.72998,0.0
2025-02-11T04:00:00Z,2919.70996,2920.70996,2915.090088,2916.3999,0.0
2025-02-11T05:00:00Z,2916.23999,2923.81006,2915.46997,2923.040039,0.0
2025-02-11T06:00:00Z,2923.060059,2929.54004,2915.6001,2917.92993,0.0
2025-02-11T07:00:00Z,2918.050049,2918.3999,2907.45996,2913.54004,0.0
2025-02-11T08:00:00Z,2913.33008,2915.27002,2907.090088,2907.46997,0.0
2025-02-11T09:00:00Z,2907.26001,2912.30005,2903.12988,2903.27002,0.0
2025-02-11T10:00:00Z,2903.18994,2907.16992,2902.0,2902.72998,0.0
2025-02-11T11:00:00Z,2902.58008,2906.77002,2902.30005,2903.96997,0.0
2025-02-11T12:00:00Z,2903.94995,2904.31006,2887.29004,2889.53003,0.0
2025-02-11T13:00:00Z,2889.18994,2898.27002,2881.8999,2896.79004,0.0
2025-02-11T14:00:00Z,2896.56006,2904.40991,2895.050049,2897.02002,0.0
2025-02-11T15:00:00Z,2896.94995,2906.62988,2891.12988,2904.83008,0.0
2025-02-11T16:00:00Z,2904.81006,2908.72998,2902.3501,2902.40991,0.0
2025-02-11T17:00:00Z,2902.37012,2907.33008,2899.72998,2905.68994,0.0
2025-02-11T18:00:00Z,2905.6001,2907.22998,2903.42993,2905.95996,0.0
2025-02-11T19:00:00Z,2906.080078,2906.42993,2899.8501,2900.29004,0.0
2025-02-11T20:00:00Z,2900.26001,2900.51001,2894.25,2897.66992,0.0
2025-02-11T21:00:00Z,2897.71997,2899.72998,2897.5,2897.61011,0.0
2025-02-11T23:00:00Z,2897.41992,2900.81006,2897.31006,2898.62988,0.0
2025-02-12T00:00:00Z,2898.88989,2898.88989,2889.52002,2892.31006,0.0
2025-02-12T01:00:00Z,2892.30005,2897.81006,2883.77002,2893.38989,0.0
2025-02-12T02:00:00Z,2893.37988,2897.44995,2891.91992,2892.52002,0.0
2025-02-12T03:00:00Z,2892.46997,2893.080078,2886.96997,2889.1001,0.0
2025-02-12T04:00:00Z,2889.1001,2890.51001,2884.1499,2885.54004,0.0
2025-02-12T05:00:00Z,2885.6499,2888.13989,2883.79004,2886.41992,0.0
2025-02-12T06:00:00Z,2886.33008,2894.73999,2885.76001,2892.81006,0.0
2025-02-12T07:00:00Z,2892.81006,2895.84009,2890.93994,2892.81006,0.0
2025-02-12T08:00:00Z,2892.95996,2894.090088,2888.12012,2891.8501,0.0
2025-02-12T09:00:00Z,2891.75,2893.45996,2886.47998,2886.81006,0.0
2025-02-12T10:00:00Z,2886.66992,2889.91992,2879.47998,2882.83008,0.0
2025-02-12T11:00:00Z,2882.81006,2886.040039,2879.53003,2879.83008,0.0
